Heating,DHWSystem,Doors,Windows,ACH,AboveGradeWall,FoundationWall,AtticCeilings,Electricity-kWh,NG-GJ
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,3.5,28,10.16,60,8850.4,77.3528
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,3.5,28,10.16,60,8850.2,61.4194
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,3.5,28,10.16,60,12900.3,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,28,10.16,60,15121.9,52.0486
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,28,10.16,60,15121.7,36.1874
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,28,10.16,60,19145.7,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,3.5,28,10.16,60,11855.8,53.5496
NGF_92%,ElectricHP,FiberglassCore,Double_pane,3.5,28,10.16,60,11855.7,36.8904
ASHP2,ElectricHP,FiberglassCore,Double_pane,3.5,28,10.16,60,15986.9,0
NGF_65%,NGtank,FiberglassCore,Double_pane,3.5,28,17,8.47,8889.2,101.0078
NGF_92%,NGtank,FiberglassCore,Double_pane,3.5,28,17,8.47,8889,80.5144
ASHP2,NGtank,FiberglassCore,Double_pane,3.5,28,17,8.47,13834.6,36.385
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,3.5,28,17,8.47,8900,94.3274
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,3.5,28,17,8.47,8899.8,71.3792
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,3.5,28,17,8.47,14113,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,28,17,8.47,15152.1,68.3278
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,28,17,8.47,15151.9,46.1738
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,28,17,8.47,20349.2,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,3.5,28,17,8.47,11905.9,70.167
NGF_92%,ElectricHP,FiberglassCore,Double_pane,3.5,28,17,8.47,11905.7,46.9376
ASHP2,ElectricHP,FiberglassCore,Double_pane,3.5,28,17,8.47,17199.9,0
NGF_65%,NGtank,FiberglassCore,Double_pane,3.5,28,17,40,8810.8,77.1362
NGF_92%,NGtank,FiberglassCore,Double_pane,3.5,28,17,40,8810.7,64.9686
ASHP2,NGtank,FiberglassCore,Double_pane,3.5,28,17,40,11716.7,36.5826
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,3.5,28,17,40,8819.9,68.1264
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,3.5,28,17,40,8819.8,55.3052
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,3.5,28,17,40,11960.3,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,28,17,40,15084.3,42.845
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,28,17,40,15084.2,30.0884
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,28,17,40,18207.3,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,3.5,28,17,40,11825.3,43.871
NGF_92%,ElectricHP,FiberglassCore,Double_pane,3.5,28,17,40,11825.2,30.7686
ASHP2,ElectricHP,FiberglassCore,Double_pane,3.5,28,17,40,15033.6,0
NGF_65%,NGtank,FiberglassCore,Double_pane,3.5,28,17,50,8807.2,75.867
NGF_92%,NGtank,FiberglassCore,Double_pane,3.5,28,17,50,8807.1,64.258
ASHP2,NGtank,FiberglassCore,Double_pane,3.5,28,17,50,11625.9,36.5902
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,3.5,28,17,50,8816.2,67.0434
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,3.5,28,17,50,8816.1,54.5604
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,3.5,28,17,50,11861,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,28,17,50,15081.2,41.7392
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,28,17,50,15081,29.3436
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,28,17,50,18110.7,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,3.5,28,17,50,11821.6,42.7462
NGF_92%,ElectricHP,FiberglassCore,Double_pane,3.5,28,17,50,11821.4,30.0162
ASHP2,ElectricHP,FiberglassCore,Double_pane,3.5,28,17,50,14936.9,0
NGF_65%,NGtank,FiberglassCore,Double_pane,3.5,28,17,60,8804.5,74.9702
NGF_92%,NGtank,FiberglassCore,Double_pane,3.5,28,17,60,8804.3,63.707
ASHP2,NGtank,FiberglassCore,Double_pane,3.5,28,17,60,11558.2,36.594
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,3.5,28,17,60,8813.4,66.158
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,3.5,28,17,60,8813.2,53.9866
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,3.5,28,17,60,11788.7,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,28,17,60,15078.7,40.8804
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,28,17,60,15078.6,28.7698
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,28,17,60,18036.4,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,3.5,28,17,60,11818.7,41.8456
NGF_92%,ElectricHP,FiberglassCore,Double_pane,3.5,28,17,60,11818.6,29.4424
ASHP2,ElectricHP,FiberglassCore,Double_pane,3.5,28,17,60,14864.8,0
NGF_65%,NGtank,FiberglassCore,Double_pane,3.5,31,10.16,8.47,8932.3,114.798
NGF_92%,NGtank,FiberglassCore,Double_pane,3.5,31,10.16,8.47,8932.1,89.2012
ASHP2,NGtank,FiberglassCore,Double_pane,3.5,31,10.16,8.47,15072,36.4192
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,10.16,8.47,8943.8,107.5894
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,10.16,8.47,8943.6,80.1686
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,10.16,8.47,15364.1,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,10.16,8.47,15197,82.3384
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,10.16,8.47,15196.8,54.967
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,10.16,8.47,21600.4,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,3.5,31,10.16,8.47,11949.7,83.4328
NGF_92%,ElectricHP,FiberglassCore,Double_pane,3.5,31,10.16,8.47,11949.5,55.7308
ASHP2,ElectricHP,FiberglassCore,Double_pane,3.5,31,10.16,8.47,18450.6,0
NGF_65%,NGtank,FiberglassCore,Double_pane,3.5,31,10.16,40,8844.4,87.5216
NGF_92%,NGtank,FiberglassCore,Double_pane,3.5,31,10.16,40,8844.3,71.8618
ASHP2,NGtank,FiberglassCore,Double_pane,3.5,31,10.16,40,12713.6,36.727
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,10.16,40,8854.4,78.812
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,10.16,40,8854.2,62.2174
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,10.16,40,12983.1,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,10.16,40,15124.8,53.5078
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,10.16,40,15124.6,36.9816
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,10.16,40,19234.1,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,3.5,31,10.16,40,11859.8,55.081
NGF_92%,ElectricHP,FiberglassCore,Double_pane,3.5,31,10.16,40,11859.6,37.6884
ASHP2,ElectricHP,FiberglassCore,Double_pane,3.5,31,10.16,40,16068,0
NGF_65%,NGtank,FiberglassCore,Double_pane,3.5,31,10.16,50,8840.4,86.2752
NGF_92%,NGtank,FiberglassCore,Double_pane,3.5,31,10.16,50,8840.2,71.0562
ASHP2,NGtank,FiberglassCore,Double_pane,3.5,31,10.16,50,12610.9,36.7422
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,10.16,50,8850.2,77.3262
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,10.16,50,8850,61.3814
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,10.16,50,12879.8,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,10.16,50,15121.4,52.0182
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,10.16,50,15121.2,36.1456
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,10.16,50,19131.8,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,3.5,31,10.16,50,11855.6,53.0404
NGF_92%,ElectricHP,FiberglassCore,Double_pane,3.5,31,10.16,50,11855.4,36.8486
ASHP2,ElectricHP,FiberglassCore,Double_pane,3.5,31,10.16,50,15956.6,0
NGF_65%,NGtank,FiberglassCore,Double_pane,3.5,31,10.16,60,8837.2,85.1542
NGF_92%,NGtank,FiberglassCore,Double_pane,3.5,31,10.16,60,8837.1,70.4368
ASHP2,NGtank,FiberglassCore,Double_pane,3.5,31,10.16,60,12542,36.7498
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,10.16,60,8847,76.3648
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,10.16,60,8846.8,60.7354
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,10.16,60,12796.3,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,10.16,60,15118.8,51.0606
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,10.16,60,15118.6,35.5034
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,10.16,60,19048.9,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,3.5,31,10.16,60,11852.4,52.1018
NGF_92%,ElectricHP,FiberglassCore,Double_pane,3.5,31,10.16,60,11852.2,36.1988
ASHP2,ElectricHP,FiberglassCore,Double_pane,3.5,31,10.16,60,15871,0
NGF_65%,NGtank,FiberglassCore,Double_pane,3.5,31,17,8.47,8886,100.073
NGF_92%,NGtank,FiberglassCore,Double_pane,3.5,31,17,8.47,8885.8,79.8684
ASHP2,NGtank,FiberglassCore,Double_pane,3.5,31,17,8.47,13740,36.385
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,17,8.47,8896.8,92.378
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,17,8.47,8896.6,70.7256
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,17,8.47,14007.3,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,17,8.47,15148.8,67.1194
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,17,8.47,15148.6,45.5202
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,17,8.47,20243.9,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,3.5,31,17,8.47,11902.6,68.9168
NGF_92%,ElectricHP,FiberglassCore,Double_pane,3.5,31,17,8.47,11902.4,46.2802
ASHP2,ElectricHP,FiberglassCore,Double_pane,3.5,31,17,8.47,17093.7,0
NGF_65%,NGtank,FiberglassCore,Double_pane,3.5,31,17,40,8807.7,76
NGF_92%,NGtank,FiberglassCore,Double_pane,3.5,31,17,40,8807.5,64.3378
ASHP2,NGtank,FiberglassCore,Double_pane,3.5,31,17,40,11631,36.5826
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,17,40,8816.7,67.1916
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,17,40,8816.6,54.6554
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,17,40,11867.5,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,17,40,15081.3,41.9102
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,17,40,15081.2,29.4386
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,17,40,18114.6,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,3.5,31,17,40,11822.1,42.9324
NGF_92%,ElectricHP,FiberglassCore,Double_pane,3.5,31,17,40,11821.9,30.115
ASHP2,ElectricHP,FiberglassCore,Double_pane,3.5,31,17,40,14940.6,0
NGF_65%,NGtank,FiberglassCore,Double_pane,3.5,31,17,50,8804.1,74.9588
NGF_92%,NGtank,FiberglassCore,Double_pane,3.5,31,17,50,8803.9,63.6272
ASHP2,NGtank,FiberglassCore,Double_pane,3.5,31,17,50,11523.6,36.594
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,17,50,8813,66.1124
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,17,50,8812.9,53.9144
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,17,50,11770.5,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,17,50,15078.2,40.8044
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,17,50,15078,28.6976
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,17,50,18018.1,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,3.5,31,17,50,11818.3,41.8
NGF_92%,ElectricHP,FiberglassCore,Double_pane,3.5,31,17,50,11818.2,29.3664
ASHP2,ElectricHP,FiberglassCore,Double_pane,3.5,31,17,50,14844.4,0
NGF_65%,NGtank,FiberglassCore,Double_pane,3.5,31,17,60,8801.3,74.0696
NGF_92%,NGtank,FiberglassCore,Double_pane,3.5,31,17,60,8801.2,63.08
ASHP2,NGtank,FiberglassCore,Double_pane,3.5,31,17,60,11456.2,36.5978
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,17,60,8810.2,65.0066
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,17,60,8810,53.3444
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,3.5,31,17,60,11688.9,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,17,60,15075.8,39.7138
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,17,60,15075.6,28.1276
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,31,17,60,17938.1,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,3.5,31,17,60,11815.5,40.6904
NGF_92%,ElectricHP,FiberglassCore,Double_pane,3.5,31,17,60,11815.3,28.7926
ASHP2,ElectricHP,FiberglassCore,Double_pane,3.5,31,17,60,14765.6,0
NGF_65%,NGtank,FiberglassCore,Double_pane,3.5,38,10.16,8.47,8926.7,113.1868
NGF_92%,NGtank,FiberglassCore,Double_pane,3.5,38,10.16,8.47,8926.6,88.0802
ASHP2,NGtank,FiberglassCore,Double_pane,3.5,38,10.16,8.47,14917.8,36.4192
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,10.16,8.47,8938.2,105.9706
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,10.16,8.47,8938,79.0438
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,10.16,8.47,15210.2,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,10.16,8.47,15191.3,80.7234
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,10.16,8.47,15191.1,53.846
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,10.16,8.47,21446.7,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,3.5,38,10.16,8.47,11944.1,81.814
NGF_92%,ElectricHP,FiberglassCore,Double_pane,3.5,38,10.16,8.47,11943.9,54.606
ASHP2,ElectricHP,FiberglassCore,Double_pane,3.5,38,10.16,8.47,18296.7,0
NGF_65%,NGtank,FiberglassCore,Double_pane,3.5,38,10.16,40,8838.6,85.8496
NGF_92%,NGtank,FiberglassCore,Double_pane,3.5,38,10.16,40,8838.5,70.7028
ASHP2,NGtank,FiberglassCore,Double_pane,3.5,38,10.16,40,12543,36.7346
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,10.16,40,8848.5,76.893
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,10.16,40,8848.4,61.0432
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,10.16,40,12820.4,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,10.16,40,15119.4,51.5888
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,10.16,40,15119.2,35.8112
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,10.16,40,19071.9,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,3.5,38,10.16,40,11853.9,52.6034
NGF_92%,ElectricHP,FiberglassCore,Double_pane,3.5,38,10.16,40,11853.8,36.5104
ASHP2,ElectricHP,FiberglassCore,Double_pane,3.5,38,10.16,40,15897.6,0
NGF_65%,NGtank,FiberglassCore,Double_pane,3.5,38,10.16,50,8834.6,84.3828
NGF_92%,NGtank,FiberglassCore,Double_pane,3.5,38,10.16,50,8834.4,69.8972
ASHP2,NGtank,FiberglassCore,Double_pane,3.5,38,10.16,50,12443.7,36.7498
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,10.16,50,8844.4,75.6352
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,10.16,50,8844.2,60.2072
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,10.16,50,12696.9,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,10.16,50,15116,50.3272
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,10.16,50,15115.9,34.9714
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,10.16,50,18949.1,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,3.5,38,10.16,50,11849.7,51.3418
NGF_92%,ElectricHP,FiberglassCore,Double_pane,3.5,38,10.16,50,11849.6,35.6706
ASHP2,ElectricHP,FiberglassCore,Double_pane,3.5,38,10.16,50,15789.8,0
NGF_65%,NGtank,FiberglassCore,Double_pane,3.5,38,10.16,60,8831.4,83.4328
NGF_92%,NGtank,FiberglassCore,Double_pane,3.5,38,10.16,60,8831.3,69.2816
ASHP2,NGtank,FiberglassCore,Double_pane,3.5,38,10.16,60,12362.9,36.7574
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,10.16,60,8841.1,74.6738
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,10.16,60,8841,59.5612
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,10.16,60,12613.9,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,10.16,60,15113.4,49.362
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,10.16,60,15113.3,34.3292
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,10.16,60,18866.5,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,3.5,38,10.16,60,11846.5,50.3766
NGF_92%,ElectricHP,FiberglassCore,Double_pane,3.5,38,10.16,60,11846.4,35.0246
ASHP2,ElectricHP,FiberglassCore,Double_pane,3.5,38,10.16,60,15705.8,0
NGF_65%,NGtank,FiberglassCore,Double_pane,3.5,38,17,8.47,8880.4,98.4732
NGF_92%,NGtank,FiberglassCore,Double_pane,3.5,38,17,8.47,8880.3,78.755
ASHP2,NGtank,FiberglassCore,Double_pane,3.5,38,17,8.47,13578.6,36.385
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,17,8.47,8891.2,90.7706
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,17,8.47,8891,69.6084
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,17,8.47,13853.1,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,17,8.47,15143.1,65.512
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,17,8.47,15142.9,44.4068
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,17,8.47,20089.7,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,3.5,38,17,8.47,11897,66.595
NGF_92%,ElectricHP,FiberglassCore,Double_pane,3.5,38,17,8.47,11896.8,45.1592
ASHP2,ElectricHP,FiberglassCore,Double_pane,3.5,38,17,8.47,16939,0
NGF_65%,NGtank,FiberglassCore,Double_pane,3.5,38,17,40,8802.3,74.4458
NGF_92%,NGtank,FiberglassCore,Double_pane,3.5,38,17,40,8802.1,63.2586
ASHP2,NGtank,FiberglassCore,Double_pane,3.5,38,17,40,11460.3,36.5902
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,17,40,8811.2,65.5918
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,17,40,8811,53.5496
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,17,40,11697.8,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,17,40,15076.2,40.3142
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,17,40,15076,28.3328
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,17,40,17940.8,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,3.5,38,17,40,11816.5,41.3022
NGF_92%,ElectricHP,FiberglassCore,Double_pane,3.5,38,17,40,11816.4,29.0016
ASHP2,ElectricHP,FiberglassCore,Double_pane,3.5,38,17,40,14772.2,0
NGF_65%,NGtank,FiberglassCore,Double_pane,3.5,38,17,50,8798.7,73.4122
NGF_92%,NGtank,FiberglassCore,Double_pane,3.5,38,17,50,8798.6,62.5556
ASHP2,NGtank,FiberglassCore,Double_pane,3.5,38,17,50,11363.2,36.5978
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,17,50,8807.5,64.239
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,17,50,8807.4,52.8086
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,17,50,11603.9,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,17,50,15073.1,38.9614
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,17,50,15072.9,27.5956
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,17,50,17852.1,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,3.5,38,17,50,11812.8,39.976
NGF_92%,ElectricHP,FiberglassCore,Double_pane,3.5,38,17,50,11812.7,28.2568
ASHP2,ElectricHP,FiberglassCore,Double_pane,3.5,38,17,50,14674.4,0
NGF_65%,NGtank,FiberglassCore,Double_pane,3.5,38,17,60,8796,72.5306
NGF_92%,NGtank,FiberglassCore,Double_pane,3.5,38,17,60,8795.8,62.016
ASHP2,NGtank,FiberglassCore,Double_pane,3.5,38,17,60,11295.9,36.6054
NGF_65%,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,17,60,8804.7,63.4068
NGF_92%,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,17,60,8804.5,52.2424
ASHP2,GasInstantaneous,FiberglassCore,Double_pane,3.5,38,17,60,11528.1,25.08
NGF_65%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,17,60,15070.7,38.1292
NGF_92%,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,17,60,15070.5,27.0256
ASHP2,elec_convential_tank_ef0.89,FiberglassCore,Double_pane,3.5,38,17,60,17776.7,0
NGF_65%,ElectricHP,FiberglassCore,Double_pane,3.5,38,17,60,11810,39.0944
NGF_92%,ElectricHP,FiberglassCore,Double_pane,3.5,38,17,60,11809.8,27.6868
ASHP2,ElectricHP,FiberglassCore,Double_pane,3.5,38,17,60,14602.2,0
NGF_65%,NGtank,Solidwood,Triple_pane,3.5,8.49,10.16,8.47,9015.7,141.1928
NGF_92%,NGtank,Solidwood,Triple_pane,3.5,8.49,10.16,8.47,9015.5,105.8946
ASHP2,NGtank,Solidwood,Triple_pane,3.5,8.49,10.16,8.47,17533,36.385
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,3.5,8.49,10.16,8.47,9027.6,133.3344
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,3.5,8.49,10.16,8.47,9027.3,96.9798
ASHP2,GasInstantaneous,Solidwood,Triple_pane,3.5,8.49,10.16,8.47,17836.4,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,3.5,8.49,10.16,8.47,15281.6,108.0492
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,3.5,8.49,10.16,8.47,15281.3,71.7592
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,3.5,8.49,10.16,8.47,24073.2,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,3.5,8.49,10.16,8.47,12033.6,109.2196
NGF_92%,ElectricHP,Solidwood,Triple_pane,3.5,8.49,10.16,8.47,12033.4,72.5686
ASHP2,ElectricHP,Solidwood,Triple_pane,3.5,8.49,10.16,8.47,20925.4,0
NGF_65%,NGtank,Solidwood,Triple_pane,3.5,8.49,10.16,40,8930.5,114.6308
NGF_92%,NGtank,Solidwood,Triple_pane,3.5,8.49,10.16,40,8930.3,88.9732
ASHP2,NGtank,Solidwood,Triple_pane,3.5,8.49,10.16,40,15327,36.5788
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,3.5,8.49,10.16,40,8941.3,106.0238
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,3.5,8.49,10.16,40,8941.1,79.6594
ASHP2,GasInstantaneous,Solidwood,Triple_pane,3.5,8.49,10.16,40,15597.4,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,3.5,8.49,10.16,40,15205.8,80.7158
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,3.5,8.49,10.16,40,15205.6,54.4236
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,3.5,8.49,10.16,40,21843.1,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,3.5,8.49,10.16,40,11947.1,81.852
NGF_92%,ElectricHP,Solidwood,Triple_pane,3.5,8.49,10.16,40,11946.8,55.195
ASHP2,ElectricHP,Solidwood,Triple_pane,3.5,8.49,10.16,40,18687.7,0
NGF_65%,NGtank,Solidwood,Triple_pane,3.5,8.49,10.16,50,8926.5,113.0538
NGF_92%,NGtank,Solidwood,Triple_pane,3.5,8.49,10.16,50,8926.3,88.1714
ASHP2,NGtank,Solidwood,Triple_pane,3.5,8.49,10.16,50,15225.3,36.5864
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,3.5,8.49,10.16,50,8937.2,104.8192
